BlockId,Predicted_Label,Features,TimeInterval,Latency
blk_8369903806697250972,Fail,"['E22', 'E5', 'E5', 'E5', 'E26', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E3', 'E3', 'E4', 'E4', 'E3', 'E3', 'E4', 'E3', 'E3', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21', 'E20']","[0.0, 0.0, 0.0, 21.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12370.0, 3.0, 211.0, 7430.0, 2.0, 5.0, 4070.0, 7.0, 1.0, 7492.0, 0.0, 0.0, 84.0, 317.0, 19.0, 17.0]",32049
blk_-1218382103531022204,Fail,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E25', 'E5', 'E18', 'E6', 'E16', 'E26', 'E26', 'E2', 'E23', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21', 'E21']","[0.0, 0.0, 1.0, 156.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 1.0, 0.0, 11.0, 0.0, 0.0, 224.0, 6185.0, 16540.0, 0.0, 0.0, 0.0, 235.0, 6.0, 9.0, 478.0]",23851
blk_8117760249286429215,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E11', 'E9', 'E26', 'E23', 'E23', 'E23', 'E21', 'E20', 'E21', 'E21']","[0.0, 0.0, 0.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2643.0, 0.0, 0.0, 18.0, 141.0, 7.0, 19.0]",2860
blk_-302820907221965559,Fail,"['E5', 'E22']",[0.0],0
blk_7928763017498851666,Fail,"['E22', 'E5', 'E5', 'E5', 'E26', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E3', 'E4', 'E3', 'E4', 'E3', 'E3', 'E3', 'E4', 'E3', 'E23', 'E23', 'E23', 'E21', 'E20', 'E21', 'E21']","[0.0, 1.0, 1.0, 40.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11925.0, 81.0, 21.0, 7872.0, 13.0, 15.0, 4082.0, 2.0, 15.0, 7515.0, 0.0, 0.0, 48.0, 358.0, 30.0, 49.0]",32068
blk_3487794640353474247,Fail,"['E22', 'E5']",[1.0],1
blk_-5790699071480340128,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E25', 'E18', 'E5', 'E6', 'E16', 'E26', 'E26', 'E21', 'E23', 'E23', 'E23', 'E23', 'E21', 'E20', 'E21', 'E21']","[0.0, 0.0, 0.0, 57.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2877.0, 1.0, 0.0, 37.0, 0.0, 1.0, 230.0, 4.0, 2709.0, 0.0, 0.0, 0.0, 95.0, 7.0, 47.0, 439.0]",6505
blk_8104327852533774678,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E21', 'E20', 'E21']","[0.0, 0.0, 0.0, 49.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5258.0, 0.0, 0.0, 170.0, 119.0, 43.0, 26.0]",5665
blk_-5166403784333928067,Fail,"['E22', 'E5', 'E5', 'E5', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E26', 'E11', 'E9', 'E4', 'E3', 'E3', 'E4', 'E3', 'E3', 'E4', 'E3', 'E3', 'E4', 'E3', 'E23', 'E23', 'E23', 'E21', 'E21', 'E28', 'E26', 'E21']","[0.0, 0.0, 0.0, 36.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 6157.0, 219.0, 11653.0, 2827.0, 1.0, 1418.0, 2690.0, 1.0, 1403.0, 2946.0, 62.0, 4003.0, 0.0, 0.0, 171.0, 225.0, 562.0, 0.0, 146.0]",34521
blk_5067326377185315788,Fail,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E11', 'E9', 'E3', 'E3', 'E4', 'E25', 'E5', 'E18', 'E6', 'E16', 'E26', 'E26', 'E21', 'E25', 'E18', 'E5', 'E6', 'E16', 'E26', 'E26', 'E21', 'E3', 'E3', 'E4', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 0.0, 1.0, 108.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20175.0, 69.0, 165.0, 12741.0, 58.0, 0.0, 13.0, 0.0, 0.0, 317.0, 2.0, 3513.0, 31.0, 1.0, 41.0, 0.0, 0.0, 245.0, 15.0, 7865.0, 47.0, 115.0, 6678.0, 0.0, 0.0, 152.0, 12.0, 50.0]",52414
blk_7965961661981787620,Fail,"['E22', 'E5', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21', 'E20']","[1.0, 0.0, 1.0, 34.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21425.0, 0.0, 0.0, 152.0, 85.0, 29.0, 43.0]",21770
blk_-2950816402572734339,Fail,"['E22', 'E5']",[1.0],1
blk_5178884748775783411,Fail,"['E5', 'E5', 'E22', 'E7']","[0.0, 0.0, 4.0]",4
blk_5760194584817901795,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E21', 'E20', 'E21']","[0.0, 0.0, 0.0, 29.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7145.0, 0.0, 0.0, 80.0, 90.0, 1.0, 129.0]",7474
blk_-7059913379605976431,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E27', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 0.0, 0.0, 22.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 22082.0, 0.0, 0.0, 143.0, 76.0, 3.0]",22327
blk_-1769682376732436392,Fail,"['E5', 'E5', 'E22', 'E7']","[0.0, 0.0, 4.0]",4
blk_1983410818825743246,Fail,"['E5', 'E5', 'E5', 'E22', 'E9', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E26', 'E27', 'E26', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 0.0, 0.0, 25.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 22947.0, 0.0, 0.0, 247.0, 29.0, 64.0]",23316
blk_7252977390592029463,Fail,"['E5', 'E5', 'E22', 'E7']","[1.0, 0.0, 4.0]",5
blk_8122614211526045330,Fail,"['E22', 'E5', 'E5', 'E5', 'E26', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E23', 'E23', 'E23', 'E21', 'E21', 'E20', 'E21']","[0.0, 0.0, 0.0, 36.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 39381.0, 0.0, 0.0, 126.0, 247.0, 2.0, 16.0]",39809
blk_878639794554849982,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E25', 'E18', 'E5', 'E6', 'E16', 'E26', 'E26', 'E21', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 0.0, 0.0, 48.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 135.0, 389.0, 1.0, 1.0, 27.0, 0.0, 0.0, 92.0, 38.0, 10754.0, 0.0, 0.0, 152.0, 1.0, 8.0]",11650
blk_7168850772111881614,Fail,"['E22', 'E5', 'E5', 'E5', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E4', 'E3', 'E3', 'E4', 'E3', 'E3', 'E4', 'E3', 'E3', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21', 'E20']","[0.0, 0.0, 1.0, 28.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 13926.0, 22.0, 267.0, 5637.0, 5.0, 2.0, 4082.0, 2.0, 6.0, 7260.0, 0.0, 0.0, 13.0, 323.0, 47.0, 9.0]",31631
blk_5718708888948638471,Fail,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E21', 'E20', 'E21']","[0.0, 1.0, 0.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22735.0, 0.0, 0.0, 20.0, 275.0, 3.0, 14.0]",23079
blk_-1009207079038502874,Fail,"['E22', 'E5', 'E5', 'E5', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E25', 'E26', 'E18', 'E5', 'E26', 'E6', 'E16', 'E21', 'E4', 'E3', 'E4', 'E3', 'E4', 'E3', 'E4', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[1.0, 0.0, 4.0, 21.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 7.0, 0.0, 0.0, 5.0, 6008.0, 12007.0, 2764.0, 1452.0, 2659.0, 1422.0, 2930.0, 4084.0, 0.0, 0.0, 313.0, 41.0, 9.0]",33730
blk_6961971354897849068,Fail,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E3', 'E4', 'E3', 'E4', 'E3', 'E3', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21', 'E20']","[0.0, 3.0, 0.0, 70.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20266.0, 125.0, 84.0, 24848.0, 30.0, 96.0, 7108.0, 0.0, 0.0, 59.0, 92.0, 11.0, 1.0]",52793
blk_-8918561637179978473,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E26', 'E11', 'E9', 'E25', 'E26', 'E26', 'E5', 'E18', 'E16', 'E6', 'E26', 'E21', 'E23', 'E23', 'E23', 'E23', 'E20', 'E21', 'E21', 'E21']","[0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 4.0, 0.0, 0.0, 1.0, 206.0, 0.0, 0.0, 0.0, 2.0, 18.0, 2.0, 4.0]",244
blk_8381624076716599867,Fail,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E20', 'E21', 'E21']","[0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4022.0, 0.0, 0.0, 7.0, 138.0, 1.0, 23.0]",4194
blk_8629941919071568515,Fail,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E4', 'E4', 'E3', 'E23', 'E23', 'E23', 'E21', 'E20', 'E21', 'E21']","[0.0, 0.0, 1.0, 123.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2899.0, 21.0, 3.0, 44015.0, 0.0, 0.0, 52.0, 296.0, 68.0, 923.0]",48401
blk_3856514392260632824,Fail,"['E22', 'E5']",[1.0],1
blk_-5898723805363881679,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E27', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 0.0, 0.0, 34.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 6565.0, 0.0, 0.0, 184.0, 22.0, 38.0]",6846
blk_6945599335963836401,Fail,"['E22', 'E5', 'E5', 'E5', 'E11', 'E9', 'E26', 'E11', 'E9', 'E26', 'E26', 'E11', 'E9', 'E3', 'E3', 'E4', 'E25', 'E18', 'E5', 'E6', 'E16', 'E26', 'E26', 'E21', 'E25', 'E18', 'E5', 'E6', 'E16', 'E26', 'E26', 'E21', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[1.0, 1.0, 0.0, 54.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 26925.0, 40.0, 151.0, 4497.0, 35.0, 4.0, 23.0, 0.0, 0.0, 569.0, 6.0, 3266.0, 47.0, 1.0, 24.0, 0.0, 0.0, 387.0, 9.0, 14587.0, 0.0, 0.0, 152.0, 93.0, 26.0]",50899
blk_1807590704971347594,Fail,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E9', 'E26', 'E11', 'E26', 'E25', 'E26', 'E5', 'E18', 'E16', 'E6', 'E26', 'E21', 'E23', 'E23', 'E23', 'E23', 'E20', 'E21', 'E21', 'E21']","[0.0, 3.0, 1.0, 15.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 2.0, 0.0, 3.0, 0.0, 0.0, 3.0, 253.0, 0.0, 0.0, 0.0, 160.0, 10.0, 12.0, 11.0]",475
blk_8706280628800674808,Fail,"['E22', 'E5', 'E5', 'E7']","[0.0, 0.0, 4.0]",4
blk_-8544341398794587272,Fail,"['E22', 'E5', 'E5', 'E5', 'E11', 'E9', 'E26', 'E11', 'E9', 'E11', 'E9', 'E26', 'E25', 'E18', 'E5', 'E26', 'E16', 'E6', 'E26', 'E21', 'E4', 'E3', 'E4', 'E2', 'E2', 'E2', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 0.0, 0.0, 27.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 227.0, 301.0, 2.0, 4.0, 26.0, 0.0, 0.0, 418.0, 4.0, 7348.0, 5.0, 128.0, 2702.0, 1524.0, 948.0, 23826.0, 0.0, 0.0, 42.0, 19.0, 78.0]",37630
blk_8920836391245141175,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E26', 'E11', 'E9', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E20', 'E21', 'E21']","[0.0, 0.0, 0.0, 25.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 21059.0, 0.0, 0.0, 46.0, 272.0, 48.0, 34.0]",21485
blk_196275032082585026,Fail,"['E22', 'E5']",[1.0],1
blk_8669216175735562689,Fail,"['E22', 'E5', 'E5', 'E5', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E4', 'E4', 'E3', 'E2', 'E2', 'E2', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21', 'E20']","[0.0, 4.0, 0.0, 39.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4118.0, 13.0, 2.0, 2115.0, 8909.0, 8070.0, 26615.0, 0.0, 0.0, 28.0, 371.0, 117.0, 226.0]",50627
blk_-7261703138615404160,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E27', 'E26']","[0.0, 0.0, 0.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",32
blk_8520477356994781265,Fail,"['E22', 'E5', 'E5', 'E5', 'E26', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21', 'E20']","[0.0, 0.0, 0.0, 27.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 36780.0, 0.0, 0.0, 158.0, 184.0, 23.0, 19.0]",37191
blk_8462687553742484299,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E20', 'E21', 'E21']","[0.0, 0.0, 0.0, 70.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6857.0, 0.0, 0.0, 29.0, 138.0, 18.0, 44.0]",7156
blk_6799153658629221543,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E4', 'E3', 'E4', 'E2', 'E2', 'E23', 'E23', 'E23', 'E21', 'E21', 'E28', 'E26', 'E21']","[0.0, 0.0, 0.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3925.0, 4.0, 158.0, 15964.0, 4793.0, 23585.0, 0.0, 0.0, 400.0, 136.0, 389.0, 0.0, 29.0]",49414
blk_8789754531858881743,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E26', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E4', 'E4', 'E3', 'E23', 'E23', 'E23', 'E21', 'E21', 'E20', 'E21']","[0.0, 0.0, 0.0, 35.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3967.0, 20.0, 21.0, 44361.0, 0.0, 0.0, 19.0, 393.0, 134.0, 427.0]",49378
blk_3564771071145140620,Fail,"['E5', 'E22']",[0.0],0
blk_-5902810647818538566,Fail,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E25', 'E26', 'E26', 'E26', 'E5', 'E18', 'E16', 'E6', 'E26', 'E21', 'E3', 'E2', 'E2', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1081.0, 37508.0, 7103.0, 1652.0, 0.0, 0.0, 187.0, 61.0, 23.0]",47624
blk_-3063045281031130829,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E25', 'E18', 'E5', 'E16', 'E6', 'E26', 'E26', 'E21', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 0.0, 0.0, 18.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3162.0, 3.0, 3.0, 29.0, 0.0, 0.0, 234.0, 9.0, 2705.0, 0.0, 0.0, 122.0, 30.0, 674.0]",6989
blk_-3279770024139099548,Fail,"['E22', 'E5', 'E5', 'E7']","[0.0, 0.0, 4.0]",4
blk_-4389898970493602791,Fail,"['E22', 'E5']",[0.0],0
blk_-7298613872120491071,Fail,"['E5', 'E5', 'E22', 'E7']","[0.0, 0.0, 4.0]",4
blk_-1635617271816015538,Fail,"['E5', 'E5', 'E22', 'E7']","[0.0, 0.0, 3.0]",3
blk_1197783944429917327,Fail,"['E5', 'E22', 'E5', 'E7']","[0.0, 1.0, 4.0]",5
blk_7315592180866222829,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E27', 'E26', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 0.0, 0.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 19.0, 0.0, 23345.0, 0.0, 0.0, 273.0, 7.0, 43.0]",23698
blk_3464816291422953949,Fail,"['E5', 'E5', 'E22', 'E7']","[0.0, 0.0, 2.0]",2
blk_8824171478511605541,Fail,"['E22', 'E5', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E11', 'E9', 'E3', 'E4', 'E3', 'E25', 'E5', 'E18', 'E6', 'E16', 'E26', 'E26', 'E21', 'E25', 'E5', 'E18', 'E16', 'E6', 'E26', 'E26', 'E21', 'E3', 'E4', 'E3', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[1.0, 0.0, 1.0, 43.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20857.0, 41.0, 78.0, 12171.0, 21.0, 0.0, 8.0, 0.0, 0.0, 356.0, 13.0, 3505.0, 14.0, 0.0, 15.0, 0.0, 0.0, 286.0, 10.0, 8432.0, 160.0, 40.0, 6079.0, 0.0, 0.0, 166.0, 7.0, 102.0]",52406
blk_7818136502556549976,Fail,"['E22', 'E5', 'E5', 'E5', 'E26', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E2', 'E23', 'E23', 'E23', 'E21', 'E21', 'E28', 'E26', 'E21']","[0.0, 0.0, 0.0, 46.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4513.0, 33882.0, 0.0, 0.0, 340.0, 7.0, 541.0, 0.0, 8.0]",39337
blk_-2018772393944920674,Fail,"['E5', 'E5', 'E22', 'E7']","[0.0, 0.0, 8.0]",8
blk_3849538507724163385,Fail,"['E5', 'E22']",[0.0],0
blk_8848074318379726606,Fail,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E26', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E3', 'E3', 'E4', 'E25', 'E18', 'E5', 'E5', 'E16', 'E6', 'E6', 'E26', 'E26', 'E26', 'E21', 'E26', 'E21', 'E25', 'E18', 'E5', 'E5', 'E6', 'E16', 'E6', 'E26', 'E26', 'E26', 'E21', 'E26', 'E21', 'E3', 'E4', 'E3', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 0.0, 0.0, 50.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 17525.0, 421.0, 37.0, 15443.0, 2.0, 3.0, 1.0, 58.0, 0.0, 0.0, 0.0, 0.0, 327.0, 5.0, 238.0, 5.0, 3264.0, 1.0, 1.0, 0.0, 59.0, 0.0, 0.0, 1.0, 0.0, 259.0, 7.0, 134.0, 5.0, 4707.0, 191.0, 274.0, 9397.0, 0.0, 0.0, 279.0, 3.0, 139.0]",52836
blk_8579261759183785667,Fail,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E4', 'E3', 'E4', 'E23', 'E23', 'E23', 'E21', 'E21', 'E20', 'E21']","[0.0, 1.0, 0.0, 60.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3904.0, 19.0, 170.0, 44064.0, 0.0, 0.0, 120.0, 281.0, 7.0, 88.0]",48714
blk_-1277197068832649891,Fail,"['E22', 'E5', 'E5', 'E7']","[0.0, 0.0, 3.0]",3
blk_7775444003098708261,Fail,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E25', 'E18', 'E5', 'E16', 'E6', 'E26', 'E2', 'E26', 'E21', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 0.0, 1.0, 33.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5017.0, 17.0, 0.0, 21.0, 0.0, 0.0, 614.0, 490.0, 22.0, 1951.0, 0.0, 0.0, 172.0, 83.0, 90.0]",8511
blk_1238648584657832083,Fail,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E11', 'E9', 'E3', 'E3', 'E4', 'E25', 'E5', 'E18', 'E16', 'E6', 'E26', 'E26', 'E21', 'E25', 'E5', 'E18', 'E16', 'E6', 'E26', 'E26', 'E21', 'E2', 'E3', 'E3', 'E4', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 0.0, 0.0, 51.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21299.0, 70.0, 178.0, 11274.0, 3.0, 0.0, 36.0, 0.0, 0.0, 592.0, 3.0, 3269.0, 17.0, 0.0, 65.0, 1.0, 0.0, 376.0, 9.0, 2403.0, 6635.0, 107.0, 175.0, 5253.0, 0.0, 0.0, 123.0, 49.0, 85.0]",52073
blk_8347538594348555851,Fail,"['E22', 'E5']",[0.0],0
blk_7674842973906414763,Fail,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E20', 'E21', 'E21']","[0.0, 0.0, 0.0, 32.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21565.0, 0.0, 0.0, 74.0, 178.0, 37.0, 12.0]",21898
blk_-6399747373107535583,Fail,"['E22', 'E5']",[0.0],0
blk_8968901928048122831,Fail,"['E22', 'E5', 'E5', 'E5', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E26', 'E11', 'E9', 'E3', 'E3', 'E4', 'E3', 'E4', 'E3', 'E3', 'E3', 'E4', 'E3', 'E4', 'E3', 'E23', 'E23', 'E23', 'E21', 'E20', 'E21', 'E21']","[0.0, 1.0, 0.0, 46.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 5388.0, 121.0, 21.0, 15685.0, 19.0, 1.0, 4105.0, 3.0, 24.0, 4146.0, 3.0, 6.0, 4383.0, 0.0, 0.0, 54.0, 372.0, 34.0, 1.0]",34414
blk_82831121718222652,Fail,"['E22', 'E5', 'E5', 'E5', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E27', 'E26', 'E23', 'E23', 'E23', 'E21', 'E21', 'E21']","[0.0, 0.0, 0.0, 27.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 0.0, 39324.0, 0.0, 0.0, 221.0, 36.0, 33.0]",39650
blk_-5008400858451152746,Fail,"['E22', 'E5', 'E5', 'E7']","[0.0, 0.0, 2.0]",2
blk_-7262820542230462677,Fail,"['E22', 'E5']",[1.0],1
blk_-6541958899476400597,Fail,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E23', 'E23', 'E23', 'E21', 'E21', 'E20', 'E21']","[0.0, 0.0, 1.0, 33.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 216.0, 0.0, 0.0, 5.0, 3.0, 1.0, 2.0]",261
blk_-8285315817102708385,Fail,"['E22', 'E5']",[0.0],0
blk_-839826501593531361,Fail,"['E22', 'E5', 'E5', 'E7']","[0.0, 0.0, 3.0]",3
blk_-216621353744148218,Fail,"['E22', 'E5', 'E5', 'E5', 'E26', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E3', 'E3', 'E3', 'E3', 'E3', 'E3', 'E23', 'E23', 'E23', 'E21', 'E21', 'E28', 'E26', 'E21']","[0.0, 0.0, 0.0, 35.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11640.0, 155.0, 8436.0, 4.0, 4095.0, 4.0, 7615.0, 0.0, 0.0, 329.0, 74.0, 544.0, 0.0, 302.0]",33233
